platform,job_id,source_url,capture_date,job_title,employer,location_raw,primary_city,primary_country,region_group,multi_location,evidence_level,screen_decision,matched_terms,african_language,other_language,market_named,notes
Google/YouTube,100199326071825094,https://www.google.com/about/careers/applications/jobs/results/100199326071825094-policy-specialist-legal-content-policy-and-standards-americas-and-eurasia,2025-08-21,"Policy Specialist, Legal Content Policy and Standards, Americas and Eurasia",Google,"Austin, TX, USA","Austin, TX, USA",United States,Hub,no,detail_only,include,policy-specialist,,,,page_status=detail
Google/YouTube,103415109820261062,https://www.google.com/about/careers/applications/jobs/results/103415109820261062-product-policy-specialist-generative-ai,2025-08-21,"Product Policy Specialist, Generative AI",Google,"Washington D.C., DC, USA; Atlanta, GA, USA ; +3 more","Washington D.C., DC, USA",United States,Hub,yes,detail_only,include,policy-specialist,,,,page_status=detail
Google/YouTube,91675156019061446,https://www.google.com/about/careers/applications/jobs/results/91675156019061446-product-manager-ii-youtube-trust-and-safety,2025-08-21,"Product Manager II, YouTube Trust and Safety",YouTube,"San Bruno, CA, USA","San Bruno, CA, USA",United States,Hub,no,detail_only,include,trust-and-safety,,,,page_status=detail
Google/YouTube,114930226378482374,https://www.google.com/about/careers/applications/jobs/results/114930226378482374-senior-policy-specialist-play-android-chrome-web-store,2025-08-21,"Senior Policy Specialist, Play, Android, Chrome Web Store",Google,"Sunnyvale, CA, USA","Sunnyvale, CA, USA",United States,Hub,no,detail_only,include,policy-specialist,,,,page_status=detail
Google/YouTube,127543686333375174,https://www.google.com/about/careers/applications/jobs/results/127543686333375174-engineering-analyst-trust-and-safety,2025-08-21,"Engineering Analyst, Trust and Safety",Google,"Bengaluru, Karnataka, India; Hyderabad, Telangana, India","Bengaluru, Karnataka, India",India,Other,yes,detail_only,include,trust-and-safety,,,,page_status=detail
Google/YouTube,83910357659067078,https://www.google.com/about/careers/applications/jobs/results/83910357659067078-policy-specialist-ads-and-shopping-trust-and-safety,2025-08-21,"Policy Specialist, Ads and Shopping, Trust and Safety",Google,"Dublin, Ireland","Dublin, Ireland",Ireland,Hub,no,detail_only,include,trust-and-safety,,,,page_status=detail
Google/YouTube,104453392394265286,https://www.google.com/about/careers/applications/jobs/results/104453392394265286-senior-analyst-google-threat-intelligence-group-spanish,2025-08-21,"Senior Analyst, Google Threat Intelligence Group (Spanish)",Google,Spain,Spain,Spain,Other,no,detail_only,include,threat-intelligence,,,,page_status=detail
Google/YouTube,124219278567056070,https://www.google.com/about/careers/applications/jobs/results/124219278567056070-senior-engineering-analyst-youtube-scaled-abuse,2025-08-21,"Senior Engineering Analyst, YouTube Scaled Abuse",YouTube,"San Bruno, CA, USA","San Bruno, CA, USA",United States,Hub,no,detail_only,include,scaled-abuse,,,,page_status=detail
Google/YouTube,76484624418513606,https://www.google.com/about/careers/applications/jobs/results/76484624418513606-software-engineer-iii-google-threat-intelligence-full-stack,2025-08-28,"Software Engineer III, Google Threat Intelligence, Full Stack",Google,"Málaga, Spain","Málaga, Spain",Spain,Other,no,detail_only,include,threat-intelligence,,,,page_status=detail
Google/YouTube,110971828825924294,https://www.google.com/about/careers/applications/jobs/results/110971828825924294-scaled-abuse-analyst-trust-and-safety-youtube,2025-08-28,"Scaled Abuse Analyst, Trust and Safety, YouTube",YouTube,"Hyderabad, Telangana, India","Hyderabad, Telangana, India",India,Other,no,detail_only,include,trust-and-safety,,,,page_status=detail
Google/YouTube,111234320047186630,https://www.google.com/about/careers/applications/jobs/results/111234320047186630-engineering-analyst-trust-and-safety-ads-account-takeover,2025-08-28,"Engineering Analyst, Trust and Safety, Ads Account Takeover",Google,"Dublin, Ireland","Dublin, Ireland",Ireland,Hub,no,detail_only,include,trust-and-safety,,,,page_status=detail
Google/YouTube,81477360691356358,https://www.google.com/about/careers/applications/jobs/results/81477360691356358-government-affairs-and-public-policy-lead-google-cloud,2025-08-29,"Government Affairs and Public Policy Lead, Google Cloud",Google,"Bangkok, Thailand; Jakarta, Indonesia","Bangkok, Thailand",Thailand,Other,yes,detail_only,include,policy-lead,,,,page_status=detail
Google/YouTube,118279526701507270,https://www.google.com/about/careers/applications/jobs/results/118279526701507270-business-analyst-i-trust-and-safety-youtube,2025-08-29,"Business Analyst I, Trust and Safety, YouTube",YouTube,"San Bruno, CA, USA","San Bruno, CA, USA",United States,Hub,no,detail_only,include,trust-and-safety,,,,page_status=detail
Google/YouTube,110638522183885510,https://www.google.com/about/careers/applications/jobs/results/110638522183885510-senior-policy-specialist-product-and-generative-ai-solutions,2025-08-29,"Senior Policy Specialist, Product and Generative AI Solutions",Google,"San Bruno, CA, USA","San Bruno, CA, USA",United States,Hub,no,detail_only,include,policy-specialist,,,,page_status=detail
Google/YouTube,75515731336143558,https://www.google.com/about/careers/applications/jobs/results/75515731336143558-training-program-manager-trust-and-safety-youtube,2025-08-29,"Training Program Manager, Trust and Safety, YouTube",YouTube,"Hyderabad, Telangana, India; Bengaluru, Karnataka, India","Hyderabad, Telangana, India",India,Other,yes,detail_only,include,trust-and-safety,,,,page_status=detail
Google/YouTube,127974607918375622,https://www.google.com/about/careers/applications/jobs/results/127974607918375622-engineering-analyst-trust-and-safety-ads-account-takeover,2025-08-29,"Engineering Analyst, Trust and Safety, Ads Account Takeover",Google,"Seattle, WA, USA","Seattle, WA, USA",United States,Hub,no,detail_only,include,trust-and-safety,,,,page_status=detail
Google/YouTube,87931642122773190,https://www.google.com/about/careers/applications/jobs/results/87931642122773190-engineering-analyst-trust-and-safety-ads-account-takeover,2025-09-07,"Engineering Analyst, Trust and Safety, Ads Account Takeover",Google,"Sunnyvale, CA, USA","Sunnyvale, CA, USA",United States,Hub,no,detail_only,include,trust-and-safety,,,,page_status=detail
Google/YouTube,90666076001444550,https://www.google.com/about/careers/applications/jobs/results/90666076001444550-principal-strategist-content-adversarial-red-team,2025-09-07,"Principal Strategist, Content Adversarial Red Team",Google,"Hyderabad, Telangana, India","Hyderabad, Telangana, India",India,Other,no,detail_only,include,adversarial-red-team,,,,page_status=detail
Google/YouTube,133632166473933510,https://www.google.com/about/careers/applications/jobs/results/133632166473933510-senior-content-adversarial-red-team-analyst,2025-09-08,Senior Content Adversarial Red Team Analyst,Google,"Hyderabad, Telangana, India","Hyderabad, Telangana, India",India,Other,no,detail_only,include,adversarial-red-team,,,,page_status=detail
Google/YouTube,77034313660408518,https://www.google.com/about/careers/applications/jobs/results/77034313660408518-senior-strategist-trust-and-safety-ads-and-shopping,2025-09-08,"Senior Strategist, Trust and Safety, Ads and Shopping",Google,"Seattle, WA, USA","Seattle, WA, USA",United States,Hub,no,detail_only,include,trust-and-safety,,,,page_status=detail
Google/YouTube,83084668450022086,https://www.google.com/about/careers/applications/jobs/results/83084668450022086-scaled-abuse-engineering-analyst/,2025-09-10,"Scaled Abuse Engineering Analyst , Trust and Safety Ads",Google,"Hyderabad, Telangana, India","Hyderabad, Telangana, India",India,Other,no,detail_only,include,scaled-abuse,,,,page_status=detail
Google/YouTube,115787581844529862,https://www.google.com/about/careers/applications/jobs/results/115787581844529862-content-specialist-youtube-trust-and-safety,2025-09-19,"Content Specialist, YouTube Trust and Safety",YouTube,"Hyderabad, Telangana, India","Hyderabad, Telangana, India",India,Other,no,detail_only,include,trust-and-safety,,,,page_status=detail
Google/YouTube,87362444602548934,https://www.google.com/about/careers/applications/jobs/results/87362444602548934-engineering-analyst-trust-and-safety-payments,2025-09-20,"Engineering Analyst, Trust and Safety, Payments",Google,"Seattle, WA, USA","Seattle, WA, USA",United States,Hub,no,detail_only,include,trust-and-safety,,,,page_status=detail
Google/YouTube,131779222556287686,https://www.google.com/about/careers/applications/jobs/results/131779222556287686-engineering-analyst-gemini-and-labs-trust-and-safety,2025-09-20,"Engineering Analyst, Gemini and Labs, Trust and Safety",Google,"Seattle, WA, USA; Washington D.C., DC, USA","Seattle, WA, USA",United States,Hub,yes,detail_only,include,trust-and-safety,,,,page_status=detail
Google/YouTube,104059525102740166,https://www.google.com/about/careers/applications/jobs/results/104059525102740166-engineering-analyst-trust-and-safety-strategic-intelligence,2025-09-20,"Engineering Analyst, Trust and Safety, Strategic Intelligence",Google,"Washington D.C., DC, USA","Washington D.C., DC, USA",United States,Hub,no,detail_only,include,trust-and-safety,,,,page_status=detail
Google/YouTube,100041840895369926,https://www.google.com/about/careers/applications/jobs/results/100041840895369926-senior-analyst-mandiant-threat-intelligence-services,2025-09-20,"Senior Analyst, Mandiant Threat Intelligence Services",Google,"New York, NY, USA; Addison, TX, USA","New York, NY, USA",United States,Hub,yes,detail_only,include,threat-intelligence,,,,page_status=detail
Google/YouTube,135966437712765638,https://www.google.com/about/careers/applications/jobs/results/135966437712765638-principal-analyst-google-threat-intelligence-group-intelligence-delivery,2025-09-20,"Principal Analyst, Google Threat Intelligence Group, Intelligence Delivery",Google,"Ohio, USA","Ohio, USA",United States,Hub,no,detail_only,include,threat-intelligence,,,,page_status=detail
Google/YouTube,100417165202465478,https://www.google.com/about/careers/applications/jobs/results/100417165202465478-policy-escalation-specialist-youtube-japanese,2025-09-20,"Policy Escalation Specialist, YouTube (Japanese)",YouTube,Singapore,Singapore,Singapore,Hub,no,detail_only,include,policy-escalation,,,,page_status=detail
Google/YouTube,89973028804272838,https://www.google.com/about/careers/applications/jobs/results/89973028804272838-senior-analyst-google-threat-intelligence-group,2025-09-21,"Senior Analyst, Google Threat Intelligence Group",Google,Netherlands,Netherlands,Netherlands,Other,no,detail_only,include,threat-intelligence,,,,page_status=detail
Google/YouTube,102173847628718790,https://www.google.com/about/careers/applications/jobs/results/102173847628718790-policy-specialist-legal-content-policy-and-standards-apac,2025-09-29,"Policy Specialist, Legal Content Policy and Standards APAC",Google,Singapore,Singapore,Singapore,Hub,no,detail_only,include,policy-specialist,,,,page_status=detail
Google/YouTube,126963698781561542,https://www.google.com/about/careers/applications/jobs/results/126963698781561542-product-manager-i-detection-youtube-trust-and-safety,2025-10-03,"Product Manager I, Detection, YouTube Trust and Safety",YouTube,"San Bruno, CA, USA","San Bruno, CA, USA",United States,Hub,no,detail_only,include,trust-and-safety,,,,page_status=detail
Google/YouTube,76500928651240134,https://www.google.com/about/careers/applications/jobs/results/76500928651240134-policy-development-lead-youtube-youth,2025-10-03,"Policy Development Lead, YouTube Youth",YouTube,"San Bruno, CA, USA","San Bruno, CA, USA",United States,Hub,no,detail_only,include,policy-development,,,,page_status=detail
Google/YouTube,117615327725920966,https://www.google.com/about/careers/applications/jobs/results/117615327725920966-model-launch-specialist-responsible-ai,2025-10-03,"Model Launch Specialist, Responsible AI",Google,"Mountain View, CA, USA","Mountain View, CA, USA",United States,Hub,no,detail_only,include,responsible-ai,,,,page_status=detail
Google/YouTube,125659698392113862,https://www.google.com/about/careers/applications/jobs/results/125659698392113862-policy-development-manager-trust-and-safety-youtube,2025-10-03,"Policy Development Manager, Trust and Safety, YouTube",YouTube,"San Bruno, CA, USA","San Bruno, CA, USA",United States,Hub,no,detail_only,include,trust-and-safety,,,,page_status=detail
Google/YouTube,117352699065705158,https://www.google.com/about/careers/applications/jobs/results/117352699065705158-software-engineer-ii-youtube-trust-and-safety,2025-10-03,"Software Engineer II, YouTube Trust and Safety",YouTube,"Zürich, Switzerland","Zürich, Switzerland",Switzerland,Other,no,detail_only,include,trust-and-safety,,,,page_status=detail
